id,title,datetaken,dateupload,description,license,ownername,latitude,longitude,url,photopage,tags
5801120652,Central Park,2011-05-02 04:50:39,1307297703,View of Manhattan skyline from Central park. ,6,Gane,40.776739,-73.972578,http://farm4.staticflickr.com/3305/5801120652_88d0cbd805.jpg,http://www.flickr.com/photos/19396720@N00/5801120652,nyc//usa//newyork//green//grass//skyline//america//garden//skyscrapers//centralpark//manhattan//bigapple//ballpark
5797621466,Soap Bubble,2011-05-02 04:38:44,1307215776,Man creating a fairly long soap bubble in central park.,6,Gane,40.768679,-73.97747,http://farm3.staticflickr.com/2283/5797621466_8d8bdef54d.jpg,http://www.flickr.com/photos/19396720@N00/5797621466,nyc//usa//newyork//america//soap//centralpark//bubble//bigapple//soapbubble
5791432819,20110531_40,2011-05-29 11:22:56,1307058525,The Tin Pan Blues Band busking in Central Park.,6,nimdok,40.772701,-73.971569,http://farm6.staticflickr.com/5269/5791432819_33eb284310.jpg,http://www.flickr.com/photos/20053437@N00/5791432819,newyorkcity//centralpark
5787627906,Drive Through - Central Park,2011-05-02 04:54:06,1306955157,"",6,Gane,40.771458,-73.974509,http://farm6.staticflickr.com/5104/5787627906_bc319304a0.jpg,http://www.flickr.com/photos/19396720@N00/5787627906,road//nyc//usa//newyork//tree//green//cars//car//america//centralpark//cab//yellowcab//bigapple
5787606342,Columbus Circle,2011-04-23 07:38:25,1306954725,"Columbus Circle, named for Christopher Columbus, is a major landmark and point of attraction in the New York City borough of Manhattan",6,Gane,40.768354,-73.982148,http://farm3.staticflickr.com/2612/5787606342_e308860f5d.jpg,http://www.flickr.com/photos/19396720@N00/5787606342,nyc//usa//newyork//statue//america//centralpark//cab//taxi//yellowcab//columbuscircle//bigapple
5762977128,Bridge on Pond,2011-05-02 04:05:53,1306442202,Kids wondering around a pond in central park.,6,Gane,40.776739,-73.972578,http://farm4.staticflickr.com/3614/5762977128_5222f08c10.jpg,http://www.flickr.com/photos/19396720@N00/5762977128,park//nyc//trees//usa//newyork//tree//green//garden//centralpark
5762410623,Camouflaged,2011-05-02 04:02:00,1306441712,Buildings of NYC kinda hidden by the trees of central park.,6,Gane,40.776739,-73.972578,http://farm6.staticflickr.com/5104/5762410623_323cd3bfee.jpg,http://www.flickr.com/photos/19396720@N00/5762410623,park//nyc//trees//usa//newyork//tree//green//garden//centralpark
5762353013,Central Park,2011-05-02 04:33:24,1306440393,On a beautiful spring day,6,Gane,40.776739,-73.972578,http://farm4.staticflickr.com/3447/5762353013_6ed84c08df.jpg,http://www.flickr.com/photos/19396720@N00/5762353013,park//nyc//trees//usa//newyork//tree//green//garden//centralpark
5760577048,Field of Dreams,2011-05-25 19:06:34,1306377600,"",6,A. Strakey,40.792783,-73.957493,http://farm6.staticflickr.com/5264/5760577048_1a881c632b.jpg,http://www.flickr.com/photos/7416936@N05/5760577048,nyc//newyorkcity//newyork//centralpark//manhattan//gothamist//softball//cp//gotham//newyorkny//thebigapple//centralparknorth//northmeadowfields//debeerofficialclincher//trutechleathersoftball
5732846856,RomCom Movie Poster,2011-05-06 00:00:00,1305697433,"Featured on <a href=""http://gothamist.com/2011/05/18/early_addition_826.php"" target=""_blank"" rel=""nofollow"">The Gothamist</a>.  Leo and Patty in Central Park, NY.  <a target=""_blank"" href=""http://www.twitter.com/pamlau"" rel=""nofollow"">Twitter</a> | <a target=""_blank"" href=""http://www.pamlau.tumblr.com"" rel=""nofollow"">Tumblr</a>",6,pamlau,40.785675,-73.966569,http://farm3.staticflickr.com/2592/5732846856_ed400f10c4.jpg,http://www.flickr.com/photos/59423102@N07/5732846856,nyc//trees//summer//vacation//portrait//lake//ny//newyork//sunshine//glasses//pond//couple//downtown//sitting//asians//centralpark//parks//crossprocessing//greenery//gothamist//pointing//summerinthecity//publicpark//blackchucks//beautifulsunnyday//sigma30mm14//urbanparks//bodyofwater//blackleatherboots//skinnyjeans//nikond40//romcom//blueflannelshirt//pamlau//romcommovieposter//manmadebodyofwater//greyboyfriendblazer
5651553503,sailboat pond,2011-04-24 16:38:41,1303697502,"",6,cdelalcazar,40.774626,-73.970346,http://farm6.staticflickr.com/5147/5651553503_8ec78d8ce9.jpg,http://www.flickr.com/photos/47496008@N03/5651553503,newyork//water//kids//portraits//boats//centralpark//sailboats
5605036015,Model Sail Boat - Central Park NY,2011-04-03 22:52:20,1302423152,"",6,rynde,40.774679,-73.966773,http://farm6.staticflickr.com/5269/5605036015_6c25433584.jpg,http://www.flickr.com/photos/54948250@N07/5605036015,newyork//centralpark//picnik//ef70300mmf456isusm//thechallengefactory//canon550d//modellsailboat
5584577736,Taking pictures,2011-03-12 11:05:45,1301815316,"",6,faungg,40.715777,-74.008541,http://farm6.staticflickr.com/5270/5584577736_cbaeffdbe2.jpg,http://www.flickr.com/photos/44534236@N00/5584577736,boy//newyork//back//centralpark//diagonal//takingpictures//0289
5552823181,New York - Guggenheim Museum #3,2008-12-06 17:53:46,1300894937,"© Don't use this image on websites, blogs or media without my explicit permission.",6,angelocesare,40.783084,-73.959124,http://farm6.staticflickr.com/5223/5552823181_eb908b6a64.jpg,http://www.flickr.com/photos/26849183@N00/5552823181,people//ny//newyork//museum//gente//centralpark//manhattan//persone//guggenheim//museo//fifthavenue//5th//quintastrada//angeloamboldiphotos
5549617967,New York - Guggenheim Museum #2,2010-12-06 17:54:51,1300801830,"© Don't use this image on websites, blogs or media without my explicit permission.",6,angelocesare,40.783084,-73.959124,http://farm6.staticflickr.com/5293/5549617967_3d01ff8f36.jpg,http://www.flickr.com/photos/26849183@N00/5549617967,light//people//ny//newyork//museum//gente//centralpark//manhattan//persone//guggenheim//museo//fifthavenue//5th//luce//quintastrada//angeloamboldiphotos
5546768578,New York - Guggenheim Museum #1,2010-12-06 17:39:38,1300711946,"© Don't use this image on websites, blogs or media without my explicit permission.",6,angelocesare,40.784351,-73.959263,http://farm6.staticflickr.com/5092/5546768578_bcc88bc8ca.jpg,http://www.flickr.com/photos/26849183@N00/5546768578,ny//newyork//museum//centralpark//manhattan//guggenheim//museo//fifthavenue//5th//photographia//quintastrada//angeloamboldiphotos
5540558567,men and dog,2011-03-17 16:33:46,1300571117,"",6,cdelalcazar,40.767834,-73.981933,http://farm6.staticflickr.com/5259/5540558567_d4fa417f98.jpg,http://www.flickr.com/photos/47496008@N03/5540558567,dog//newyork//centralpark//manhattan//candid//strangers//columbuscircle
5541139110,guitar bench,2011-03-17 16:34:56,1300571116,"",6,cdelalcazar,40.765916,-73.983049,http://farm6.staticflickr.com/5132/5541139110_1938043a69.jpg,http://www.flickr.com/photos/47496008@N03/5541139110,portrait//people//musician//music//newyork//guitar//centralpark//manhattan//candid//strangers//columbuscircle
5491201449,"Pond, Central Park",2008-02-28 14:14:52,1299071799,Central Park Pond,6,rachelcorrine,40.71455,-74.007118,http://farm6.staticflickr.com/5132/5491201449_6fb1f5d082.jpg,http://www.flickr.com/photos/40773342@N07/5491201449,newyork//pond//centralpark
5491179651,Central Park,2008-02-28 11:27:12,1299071028,My favorite place in the world,6,rachelcorrine,40.71455,-74.007118,http://farm6.staticflickr.com/5095/5491179651_648ebfb855.jpg,http://www.flickr.com/photos/40773342@N07/5491179651,newyorkcity//centralpark
5491767956,Roadside Memorial,2008-02-28 11:19:48,1299070836,"Roadside memorial, Central Park NYC",6,rachelcorrine,40.71455,-74.007118,http://farm6.staticflickr.com/5139/5491767956_579b6186c5.jpg,http://www.flickr.com/photos/40773342@N07/5491767956,newyorkcity//centralpark//roadsidememorial
5478988593,"NEW YORK CITY, NY",2009-01-12 23:44:48,1298743550,and there was a pineapple left in central park?,6,RBStevenson,40.770044,-73.972663,http://farm6.staticflickr.com/5258/5478988593_a12f6931d8.jpg,http://www.flickr.com/photos/39977620@N03/5478988593,random//centralpark//pineapple
5413655303,Central Park,2010-08-29 23:52:56,1296766198,"New York City  2010 © All rights reserved   <a href=""http://flickriver.com/photos/spam64/"" rel=""nofollow"">Ewick's photos on Flickriver</a>",6,Ewick,40.775783,-73.970389,http://farm6.staticflickr.com/5260/5413655303_0fa3a1eacf.jpg,http://www.flickr.com/photos/11434163@N02/5413655303,park//newyork//centralpark//central//rest//parc//bigapple//lowermanhattan//dimanche//repos//laying//gothamcity//tokinaaf1224mmf4//nikond300s
5345668309,Central Park,2011-01-07 22:33:39,1294754004,"",6,James Byrum,40.789769,-73.961763,http://farm6.staticflickr.com/5048/5345668309_d2e063d687.jpg,http://www.flickr.com/photos/91391563@N00/5345668309,city//newyorkcity//winter//usa//newyork//centralpark
5345669319,Central Park,2011-01-07 22:50:24,1294754036,"",6,James Byrum,40.789769,-73.961763,http://farm6.staticflickr.com/5049/5345669319_dfc70b3975.jpg,http://www.flickr.com/photos/91391563@N00/5345669319,city//newyorkcity//winter//usa//newyork//centralpark
5345669543,Central Park,2011-01-07 22:58:39,1294754043,"",6,James Byrum,40.789769,-73.961763,http://farm6.staticflickr.com/5164/5345669543_d5713e3b18.jpg,http://www.flickr.com/photos/91391563@N00/5345669543,city//newyorkcity//winter//usa//newyork//centralpark
5345668583,Central Park,2011-01-07 22:34:59,1294754012,"",6,James Byrum,40.789769,-73.961763,http://farm6.staticflickr.com/5165/5345668583_4337b89e93.jpg,http://www.flickr.com/photos/91391563@N00/5345668583,city//newyorkcity//winter//usa//newyork//centralpark
5346279760,Central Park,2011-01-07 22:50:11,1294754028,"",6,James Byrum,40.789769,-73.961763,http://farm6.staticflickr.com/5284/5346279760_fd5ffd33b5.jpg,http://www.flickr.com/photos/91391563@N00/5346279760,city//newyorkcity//winter//usa//newyork//centralpark
5345669187,Central Park,2011-01-07 22:50:16,1294754032,"",6,James Byrum,40.789769,-73.961763,http://farm6.staticflickr.com/5208/5345669187_a42cbefb77.jpg,http://www.flickr.com/photos/91391563@N00/5345669187,city//newyorkcity//winter//usa//newyork//centralpark
5346279420,Central Park,2011-01-07 22:35:12,1294754017,"",6,James Byrum,40.789769,-73.961763,http://farm6.staticflickr.com/5090/5346279420_f6e3940fb4.jpg,http://www.flickr.com/photos/91391563@N00/5346279420,city//newyorkcity//winter//usa//newyork//centralpark
5345667877,Central Park,2011-01-07 22:30:33,1294753991,"",6,James Byrum,40.789769,-73.961763,http://farm6.staticflickr.com/5248/5345667877_10f16d3920.jpg,http://www.flickr.com/photos/91391563@N00/5345667877,city//newyorkcity//winter//usa//newyork//centralpark
5345668967,Central Park,2011-01-07 22:50:03,1294754025,"",6,James Byrum,40.789769,-73.961763,http://farm6.staticflickr.com/5209/5345668967_7b90110cdb.jpg,http://www.flickr.com/photos/91391563@N00/5345668967,city//newyorkcity//winter//usa//newyork//centralpark
5345668051,Central Park,2011-01-07 22:31:48,1294753997,"",6,James Byrum,40.789769,-73.961763,http://farm6.staticflickr.com/5242/5345668051_f9c4bcb589.jpg,http://www.flickr.com/photos/91391563@N00/5345668051,city//newyorkcity//winter//usa//newyork//centralpark
5229013761,Central Park,2010-10-24 19:42:59,1291399192,"Central Park, which has been a National Historic Landmark since 1963, was designed by landscape designer and writer Frederick Law Olmsted and the English architect Calvert Vaux in 1858 after winning a design competition.",6,Gane,40.771458,-73.974509,http://farm6.staticflickr.com/5087/5229013761_5cf81442d5.jpg,http://www.flickr.com/photos/19396720@N00/5229013761,nyc//newyork//tree//green//fall//yellow//statue//centralpark
5228932209,Rowing,2010-10-24 20:38:20,1291397012,Central Park is the most visited city park in the United States.,6,Gane,40.776739,-73.972578,http://farm6.staticflickr.com/5283/5228932209_cfd73bba01.jpg,http://www.flickr.com/photos/19396720@N00/5228932209,trees//usa//newyork//water//boat//pond//kayak//centralpark//kayaking//boating
5212649582,Bride,2010-10-24 20:30:28,1290892159,"At Central Park, NYC",6,Gane,40.776511,-73.972835,http://farm6.staticflickr.com/5208/5212649582_075cb53b80.jpg,http://www.flickr.com/photos/19396720@N00/5212649582,lake//newyork//water//smile//bride//dress//centralpark
5211661021,Yellow Tree,2010-10-24 19:27:46,1290882243,"At Central Park, New York.",6,Gane,40.789802,-73.961205,http://farm6.staticflickr.com/5089/5211661021_79800b5f5e.jpg,http://www.flickr.com/photos/19396720@N00/5211661021,people//newyork//tree//grass//yellow//rock//garden//centralpark
5201496039,Street Performers,2010-10-24 20:09:57,1290534016,"At Central Park, New York.",6,Gane,40.777356,-73.969402,http://farm5.staticflickr.com/4125/5201496039_0f3b7cbfec.jpg,http://www.flickr.com/photos/19396720@N00/5201496039,street//nyc//newyork//jump//upsidedown//centralpark//performance//performer//acrobatic//somersault
5201430957,Park View,2010-10-24 19:39:29,1290532336,View of central park in Manhattan.,6,Gane,40.775731,-73.972148,http://farm5.staticflickr.com/4085/5201430957_2bf1aba3bc.jpg,http://www.flickr.com/photos/19396720@N00/5201430957,park//nyc//usa//newyork//building//tree//fall//centralpark
5201446357,River Boats,2010-10-24 20:37:45,1290532723,"",6,Gane,40.769524,-73.97747,http://farm5.staticflickr.com/4089/5201446357_59c375dd23.jpg,http://www.flickr.com/photos/19396720@N00/5201446357,park//nyc//usa//lake//newyork//tree//fall//boat//centralpark//row//rowing
5180263904,"Red Panda, Central Park Zoo",2010-05-28 15:38:59,1289863499,"",6,StartAgain,40.767793,-73.972706,http://farm2.staticflickr.com/1363/5180263904_1301c8eb37.jpg,http://www.flickr.com/photos/98833136@N00/5180263904,city//newyorkcity//urban//usa//newyork//animal//zoo//centralpark//redpanda//northamerica//centralparkzoo
5179669211,Jacqueline Kennedy Onassis Reservoir,2010-05-26 21:40:43,1289863625,"",6,StartAgain,40.788445,-73.96202,http://farm5.staticflickr.com/4083/5179669211_138d983867.jpg,http://www.flickr.com/photos/98833136@N00/5179669211,city//newyorkcity//urban//usa//newyork//centralpark//manhattan//northamerica//jacquelinekennedyonassisreservoir
5179663431,"Snow Leopard, Central Park Zoo",2010-05-28 15:45:48,1289863489,"",6,StartAgain,40.768342,-73.972374,http://farm2.staticflickr.com/1281/5179663431_a1d53283a0.jpg,http://www.flickr.com/photos/98833136@N00/5179663431,city//newyorkcity//urban//usa//newyork//animal//cat//zoo//centralpark//bigcat//northamerica//snowleopard//centralparkzoo
5138062722,Central Park,2010-11-01 14:10:47,1288655863,"",6,Leimdorfer,40.780216,-73.968672,http://farm5.staticflickr.com/4024/5138062722_2f73309b3d.jpg,http://www.flickr.com/photos/81047161@N00/5138062722,newyork//centralpark//mapmyrun:route=24960314
5138060312,Central Park,2010-11-01 14:31:59,1288655815,Taken on my run with camera phone,6,Leimdorfer,40.7886,-73.959918,http://farm5.staticflickr.com/4025/5138060312_a97e9d5cf4.jpg,http://www.flickr.com/photos/81047161@N00/5138060312,newyork//centralpark//mapmyrun:route=24960314
5121945323,Untitled,2010-10-04 13:01:46,1288238095,"",6,faungg,40.705627,-73.989486,http://farm5.staticflickr.com/4053/5121945323_f84da17139.jpg,http://www.flickr.com/photos/44534236@N00/5121945323,park//city//nyc//travel//trees//vacation//people//urban//ny//newyork//green//back//nikon//couple//view//metro//centralpark//sightseeing//scene//snap//rainy//旅游//raining//attraction//streetshot//街拍//随拍//18200mm//纽约//d40x//中央公园//faungg
5122548976,Untitled,2010-10-04 13:01:11,1288238086,"",6,faungg,40.706148,-73.988113,http://farm2.staticflickr.com/1047/5122548976_2b12fa90ab.jpg,http://www.flickr.com/photos/44534236@N00/5122548976,park//city//nyc//travel//trees//vacation//people//urban//ny//newyork//green//water//back//nikon//couple//view//metro//walk//centralpark//sightseeing//scene//snap//rainy//旅游//18200mm//纽约//d40x//中央公园//faungg
5122549092,Untitled,2010-10-04 13:01:26,1288238090,"",6,faungg,40.704066,-73.988113,http://farm2.staticflickr.com/1130/5122549092_c03fdcdb5d.jpg,http://www.flickr.com/photos/44534236@N00/5122549092,park//city//nyc//travel//trees//vacation//people//urban//ny//newyork//green//walking//back//nikon//couple//view//metro//walk//centralpark//sightseeing//scene//snap//rainy//旅游//raining//attraction//streetshot//街拍//随拍//18200mm//纽约//d40x//中央公园//faungg
5089664704,You gotta do more than try to get by,2010-10-16 12:31:14,1287325335,"",6,A. Strakey,40.774886,-73.970518,http://farm5.staticflickr.com/4145/5089664704_987c5ff8cc.jpg,http://www.flickr.com/photos/7416936@N05/5089664704,nyc//ny//newyork//ir//centralpark//manhattan//promenade//infrared//gothamist//cp//newyorkny//bethesdafountain//bethesdaterrace//theramble//thebigapple//digitalir//angelofthewatersfountain//thewaterterrace//convertedir//theheartofcentralpark
5055212695,The Pond,2010-10-02 13:55:16,1286321841,"",6,A. Strakey,40.766509,-73.973586,http://farm5.staticflickr.com/4091/5055212695_0351cd3062.jpg,http://www.flickr.com/photos/7416936@N05/5055212695,nyc//newyorkcity//ir//centralpark//manhattan//infrared//gothamist//cp//gotham//centralparksouth//curbed//newyorkny//digitalinfrared//stonebridge//gapstow//gapstowbridge//thebigapple//thepond//convertedir
5047704300,Old Faithful,2010-10-02 13:58:56,1286119120,I always feel compelled to shoot the Gapstow bridge each time I pass it.,6,A. Strakey,40.766404,-73.973629,http://farm5.staticflickr.com/4112/5047704300_5754e2abfa.jpg,http://www.flickr.com/photos/7416936@N05/5047704300,nyc//newyorkcity//ir//centralpark//manhattan//infrared//gothamist//cp//gotham//centralparksouth//curbed//newyorkny//digitalinfrared//stonebridge//gapstow//gapstowbridge//thebigapple//convertedir
5028313602,Belvedere Castle in Central Park,2010-09-24 13:08:54,1285551095,"Originally designed in 1865 by Calvert Vaux and Jacob Wrey Mould, Belvedere Castle was intended to be a Victorian Folly, a fantasy structure that provides a great backdrop and views, but without a real intended purpose.  With its strong stone façade, grand turret and flag, the castle was merely a stunning attraction in Central Park.",6,johan wieland,40.780355,-73.967642,http://farm5.staticflickr.com/4124/5028313602_32303fd396.jpg,http://www.flickr.com/photos/29785695@N00/5028313602,park//new//york//usa//ny//newyork//castle//unitedstates//centralpark//manhattan//belvederecastle//2010//citytrip//manhattannewyork
4927372884,Central Park,2010-08-20 17:43:47,1282762436,"",6,kaitlin.marie,40.774805,-73.973329,http://farm5.staticflickr.com/4116/4927372884_a28e74d893.jpg,http://www.flickr.com/photos/63995116@N00/4927372884,newyorkcity//centralpark
4926776259,Central Park,2010-08-20 17:28:27,1282762398,"",6,kaitlin.marie,40.778136,-73.967921,http://farm5.staticflickr.com/4080/4926776259_ee72725f27.jpg,http://www.flickr.com/photos/63995116@N00/4926776259,newyorkcity//centralpark
4926778665,"",2010-08-20 17:46:18,1282762453,"",6,kaitlin.marie,40.774805,-73.973329,http://farm5.staticflickr.com/4079/4926778665_912894e415.jpg,http://www.flickr.com/photos/63995116@N00/4926778665,newyorkcity//centralpark
4926776651,Central Park,2010-08-20 17:34:54,1282762406,"",6,kaitlin.marie,40.775699,-73.969531,http://farm5.staticflickr.com/4116/4926776651_73cdc15d47.jpg,http://www.flickr.com/photos/63995116@N00/4926776651,newyorkcity//centralpark
4926778187,Central Park,2010-08-20 17:44:33,1282762442,"",6,kaitlin.marie,40.774805,-73.973329,http://farm5.staticflickr.com/4096/4926778187_d790d99ecf.jpg,http://www.flickr.com/photos/63995116@N00/4926778187,newyorkcity//centralpark
4927372466,Central Park: Tunnel of Love,2010-08-20 17:39:06,1282762426,"",6,kaitlin.marie,40.775699,-73.969531,http://farm5.staticflickr.com/4098/4927372466_03ef8a0d89.jpg,http://www.flickr.com/photos/63995116@N00/4927372466,newyorkcity//centralpark
4926778873,Skyline along Central Park West,2010-08-20 17:50:39,1282762459,"",6,kaitlin.marie,40.77435,-73.974659,http://farm5.staticflickr.com/4093/4926778873_c8d281fa60.jpg,http://www.flickr.com/photos/63995116@N00/4926778873,newyorkcity//centralpark
4926777159,"",2010-08-20 17:35:50,1282762417,"",6,kaitlin.marie,40.775699,-73.969531,http://farm5.staticflickr.com/4073/4926777159_bbe95b26dd.jpg,http://www.flickr.com/photos/63995116@N00/4926777159,newyorkcity//centralpark
4827757151,Apple Store New York,2009-01-06 22:06:25,1280092170,"",6,max_ff_g,40.763795,-73.97305,http://farm5.staticflickr.com/4137/4827757151_f8706460d4.jpg,http://www.flickr.com/photos/42969675@N06/4827757151,ny//newyork//apple//centralpark//fifthave//applestorenewyork//applestorefifthave
4781478565,The Park that is Central,2010-07-11 00:33:31,1278822811,-- Sent from my iPad Nano,6,stillframe,40.775918,-73.973543,http://farm5.staticflickr.com/4134/4781478565_f00019a460.jpg,http://www.flickr.com/photos/14335451@N00/4781478565,nyc//mobile//centralpark//iphone//sentfrommyiphone
4778665910,Central Park Bridge and Water,2010-07-03 06:25:26,1278718747,A Sunny Day at Central Park,6,CocteauBoy,40.765428,-73.973693,http://farm5.staticflickr.com/4140/4778665910_25798c11d8.jpg,http://www.flickr.com/photos/59175794@N00/4778665910,bridge//centralpark//sunny
4758728788,central park sax,2010-06-17 18:14:12,1278192185,"",6,cdelalcazar,40.767834,-73.977556,http://farm5.staticflickr.com/4135/4758728788_718c1d11ff.jpg,http://www.flickr.com/photos/47496008@N03/4758728788,street//urban//newyork//musicians//centralpark//candid//tunnel//streetperformer//saxophone
4751968548,Some Seek Sun. Some Seek Shade.,2010-06-30 14:52:42,1277987345,"",6,A. Strakey,40.772311,-73.976075,http://farm5.staticflickr.com/4123/4751968548_65b206c58f.jpg,http://www.flickr.com/photos/7416936@N05/4751968548,nyc//newyorkcity//sun//digital//ir//centralpark//manhattan//shade//infrared//gothamist//cp//gotham//curbed//newyorkny//centralparkwest//thebigapple//sheepsmeadow//infrare//convertedir
4741386161,The San Remo from Central Park - NY,2009-12-01 17:25:01,1277719425,"© All rights reserved: don't use this image on websites, blogs or media without my explicit permission.",6,angelocesare,40.778104,-73.974992,http://farm5.staticflickr.com/4142/4741386161_4665dd0b2c.jpg,http://www.flickr.com/photos/26849183@N00/4741386161,ny//newyork//centralpark//manhattan//sanremoapartments//thesanremo//angeloamboldiphotos
4734772173,DSCF1766,2010-04-06 20:20:13,1277548605,"",6,MOpuss,40.789769,-73.964509,http://farm5.staticflickr.com/4097/4734772173_bd6ccc0b08.jpg,http://www.flickr.com/photos/32887360@N06/4734772173,newyork//centralpark//manhattan//empirestatebuilding
4716103750,Green Curtain,2010-04-02 18:18:37,1277000277,"",6,claire.whitehouse,40.782304,-73.967235,http://farm5.staticflickr.com/4052/4716103750_38a8395022.jpg,http://www.flickr.com/photos/91202424@N00/4716103750,nyc//newyorkcity//tree//green//centralpark//willow//weepingwillow//citysnidget//clairewhitehouse
4716106624,The Observer,2010-04-02 18:47:51,1277000349,"",6,claire.whitehouse,40.778867,-73.970239,http://farm5.staticflickr.com/4023/4716106624_1c88b79670.jpg,http://www.flickr.com/photos/91202424@N00/4716106624,nyc//newyorkcity//tree//climb//centralpark//teenager//citysnidget//clairewhitehouse
4715456869,Dusk in the Park,2010-04-02 18:03:35,1277000151,"",6,claire.whitehouse,40.779022,-73.973736,http://farm5.staticflickr.com/4021/4715456869_98a79458b8.jpg,http://www.flickr.com/photos/91202424@N00/4715456869,nyc//newyorkcity//light//leaves//evening//dusk//centralpark//shrub//citysnidget//clairewhitehouse
4621473430,Salt Must Die,2010-05-14 15:07:26,1274269936,"",6,andy_hudd,40.75792,-73.973479,http://farm5.staticflickr.com/4040/4621473430_f95bffb97d.jpg,http://www.flickr.com/photos/34985728@N07/4621473430,newyork//baseball//centralpark//timessquare//grandcentralstation//ghostbusters
4621478456,Liberty Enlightening the World,2010-05-16 16:14:27,1274270131,"",6,andy_hudd,40.689509,-74.044941,http://farm4.staticflickr.com/3345/4621478456_8d94ec2a20.jpg,http://www.flickr.com/photos/34985728@N07/4621478456,newyork//baseball//centralpark//timessquare//ghostbusters
4621479156,Inside Ladder 8,2010-05-16 18:13:40,1274270159,Hook &amp; Ladder Company 8 Fire Station (Ghostbusters  Headquarters),6,andy_hudd,40.720015,-74.008244,http://farm5.staticflickr.com/4027/4621479156_50fd05ccd0.jpg,http://www.flickr.com/photos/34985728@N07/4621479156,newyork//baseball//centralpark//timessquare//ghostbusters
4621477024,"""Imagine Monument"", Strawberry Fields, Central Park, New York City",2010-05-15 17:02:42,1274270075,"",6,andy_hudd,40.773283,-73.977622,http://farm5.staticflickr.com/4021/4621477024_a7e7002580.jpg,http://www.flickr.com/photos/34985728@N07/4621477024,newyorkcity//centralpark//strawberryfields//imaginemonument
4620869597,Liberty Enlightening the World,2010-05-16 16:14:32,1274270136,"",6,andy_hudd,40.689509,-74.044941,http://farm4.staticflickr.com/3471/4620869597_b0ffa5a11f.jpg,http://www.flickr.com/photos/34985728@N07/4620869597,newyork//baseball//centralpark//timessquare//ghostbusters
4621479752,Central Park,2010-05-17 15:47:50,1274270182,"",6,andy_hudd,40.776554,-73.972925,http://farm4.staticflickr.com/3343/4621479752_6231737e4c.jpg,http://www.flickr.com/photos/34985728@N07/4621479752,newyork//baseball//centralpark//timessquare//ghostbusters
4539447880,Moment,2010-04-20 03:23:36,1271807387,A little girl clearly has a good ear,6,Nick Harris1,40.768404,-73.97305,http://farm3.staticflickr.com/2759/4539447880_caa47aebf3.jpg,http://www.flickr.com/photos/36604011@N08/4539447880,music//newyork//centralpark//saxaphone//listen//streetmusician
4535020371,Spring's Meadow II,2010-04-19 10:36:58,1271701994,"<a href=""http://bighugelabs.com/onblack.php?id=4535020371&amp;size=large"" rel=""nofollow"">View On Black and Large</a>",6,A. Strakey,40.772847,-73.974316,http://farm3.staticflickr.com/2677/4535020371_51cf7feec8.jpg,http://www.flickr.com/photos/7416936@N05/4535020371,nyc//panorama//ny//newyork//skyline//ir//cityscape//centralpark//manhattan//infrared//gothamist//cp//centralparksouth//curbed//newyorkny//digitalinfrared//thebigapple//sheepsmeadow//convertedir
4522904379,Bethesda Terrace Arcades,2010-04-14 08:07:28,1271343184,"The Arcades at Bethesda Fountain in Central Park, NYC",6,CocteauBoy,40.782398,-73.965553,http://farm5.staticflickr.com/4023/4522904379_dc95d15745.jpg,http://www.flickr.com/photos/59175794@N00/4522904379,nyc//newyorkcity//centralpark//bethesdafountain//bethesdaterracearcades
4522887155,A Favorite View (dusk view),2010-04-14 07:59:47,1271342720,One of my favorite views from Central Park (at night),6,CocteauBoy,40.782398,-73.965553,http://farm5.staticflickr.com/4053/4522887155_72e056c687.jpg,http://www.flickr.com/photos/59175794@N00/4522887155,nyc//newyorkcity//centralpark
4522879275,A Favorite View (day view),2010-04-14 07:20:21,1271342507,One of my favorite views in Central Park,6,CocteauBoy,40.782398,-73.965553,http://farm5.staticflickr.com/4028/4522879275_34565f7d6b.jpg,http://www.flickr.com/photos/59175794@N00/4522879275,nyc//newyorkcity//centralpark
4519945691,NY - The Plaza through an... Apple,2009-12-06 15:56:50,1271243780,"© All rights reserved: don't use this image on websites, blogs or media without my explicit permission.",6,angelocesare,40.763913,-73.973093,http://farm5.staticflickr.com/4067/4519945691_bbae5975a1.jpg,http://www.flickr.com/photos/26849183@N00/4519945691,plaza//nyc//light//ny//newyork//apple//hotel//store//centralpark//manhattan//5thavenue//applestore//theplaza//negozio//fifthavenue//5th//luce//photographia//angeloamboldiphotos
4512755507,The Bandshell,2010-04-16 07:50:49,1271039250,"",6,A. Strakey,40.773245,-73.971076,http://farm5.staticflickr.com/4069/4512755507_e7dd5fee5c.jpg,http://www.flickr.com/photos/7416936@N05/4512755507,nyc//newyorkcity//stairs//centralpark//manhattan//staircase//gothamist//gotham//curbed//newyorkny//naumburgbandshell//theconcertground
4504414040,The Market's Down & Trump's Melting,2010-04-08 18:57:40,1270778950,"<a href=""http://bighugelabs.com/onblack.php?id=4504414040"" rel=""nofollow"">View On Black</a>",6,A. Strakey,40.768272,-73.974208,http://farm5.staticflickr.com/4015/4504414040_0268d34cea.jpg,http://www.flickr.com/photos/7416936@N05/4504414040,nyc//ny//newyork//melting//centralpark//manhattan//iceskating//gothamist//cp//gotham//trump//centralparksouth//hdr//newyorkny//wollmanrink//thebigapple//photomatix//midtownnewyork//trumpwollmanskatingrink//newtorkatnight
